job_id,title_clean,company_clean,location_clean,role_category,remote_type,source,category,job_type,publication_date,salary,url,collected_at
adzuna_5653276027,Sr. Full Stack Data Science Engineer,TD Bank,"Toronto, Ontario",Other,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5653276027?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5719847804,Full Stack Data Science Engineering Specialist,TD,Canada,Other,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5719847804?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5727214882,Find Your Dream Job In IT - Get Matched!,Agentc It,Canada,Other,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5727214882?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5710222952,Senior Data Warehouse & Power BI Specialist,TEEMA,"Toronto, Ontario",Other,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5710222952?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5727115796,Data Engineer,Jose Merciline,"Montréal, Québec",Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5727115796?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5727357827,Data Engineer,Equest,"North Vancouver, Greater Vancouver",Data Engineer,Not Specified,Adzuna,Scientific & QA Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5727357827?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5727920388,Senior Data Engineer,Alpaca,"Waterloo, Waterloo region",Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5727920388?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5727145768,Lead Data Engineer,CGI,"Toronto, Ontario",Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,95000 - 145000,https://www.adzuna.ca/details/5727145768?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5727745705,"Analyst, People Analytics & Workday",Insight Global,"Toronto, Ontario",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5727745705?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5727923834,Investment Analyst,Ellement Consulting Group,"Winnipeg, Winnipeg region",Data Analyst,Not Specified,Adzuna,Accounting & Finance Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5727923834?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5727170782,Product Mgmt Analyst,Jose Merciline,"Montréal, Québec",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5727170782?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5727268754,"Senior Manager, Data Analytics",Clarity Recruitment,"Markham, York region",Other,Hybrid,Adzuna,IT Jobs,contract,,140000 - 145000,https://www.adzuna.ca/details/5727268754?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5727746199,Aml Analyst,TEKsystems,"Toronto, Ontario",Machine Learning,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5727746199?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5650465689,Principal Product & Program Manager — Digital Banking Transformation (Credit Unions),Aequilibrium Software,"Greater Vancouver, British Columbia",Other,Hybrid,Adzuna,IT Jobs,Not Specified,,130000 - 170000,https://www.adzuna.ca/details/5650465689?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5727148882,"Analyst, Global Markets Corporate Banking",Bank of Montreal,"Toronto, Ontario",Data Analyst,Not Specified,Adzuna,Accounting & Finance Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5727148882?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
adzuna_5727116361,Senior Prospect Management Analyst,Queen's University,"Kingston, Lennox and Addington",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5727116361?utm_medium=api&utm_source=08a528aa,2026-05-13T09:13:41.373106
remotive_2090883,"Marketing Manager, Content & AI Enablement",Expion Health,USA,Other,Remote,Remotive,Marketing,full_time,2026-05-15 06:54:14,$75k - $95k,https://remotive.com/remote-jobs/marketing/marketing-manager-content-ai-enablement-2090883,2026-05-19T13:56:56.422735
remotive_2090881,Business Transformation Lead,Expion Health,USA,Other,Remote,Remotive,Artificial Intelligence,full_time,2026-05-13 06:46:26,$175k - $225k,https://remotive.com/remote-jobs/artificial-intelligence/business-transformation-lead-2090881,2026-05-19T13:56:56.422735
remotive_1680495,Office Assistant,Coalition Technologies,Worldwide,Other,Remote,Remotive,Marketing,full_time,2026-05-11 20:31:07,"$31,2k- $52k",https://remotive.com/remote-jobs/marketing/office-assistant-1680495,2026-05-19T13:56:56.422735
adzuna_5731549169,Data Analyst,CYNET SYSTEMS,"Edmonton, Edmonton region",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,114400 - 114400,https://www.adzuna.ca/details/5731549169?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5730044587,Data Analyst,stadigo,Canada,Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5730044587?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5720920614,Data Analyst,Affinity,"Edmonton, Edmonton region",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5720920614?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5714875755,Data Analyst,Amy Jensen,"Greater Vancouver, British Columbia",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5714875755?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5725361895,Data Analyst,Equitable,"Waterloo region, Ontario",Data Analyst,Not Specified,Adzuna,IT Jobs,permanent,,None - None,https://www.adzuna.ca/details/5725361895?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5728319264,Data Analyst,Konrad,"Toronto, Ontario",Data Analyst,Not Specified,Adzuna,Consultancy Jobs,Not Specified,,75000 - 100000,https://www.adzuna.ca/details/5728319264?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5710061613,Data Analyst,Insight Global,"Etobicoke, Toronto",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5710061613?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5728442559,Data Analyst,Veriforce,"Montréal, Québec",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5728442559?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5589611188,Data Analyst,Rakuten Kobo,Canada,Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,97020 - 147020,https://www.adzuna.ca/details/5589611188?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5715365750,Senior Data Analyst,NearSource,"Toronto, Ontario",Data Analyst,Hybrid,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5715365750?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5679989498,Procurement Data Analyst,PCL Construction,"Edmonton, Edmonton region",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5679989498?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5721003796,Data Analyst II,GDI,"Mont-Royal, Montréal",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5721003796?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5728439068,Senior Data Analyst,Konrad,"Toronto, Ontario",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,105000 - 115000,https://www.adzuna.ca/details/5728439068?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5690108493,Senior Data Analyst,Heartland Mutal Insurance,"Waterloo region, Ontario",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,76000 - 114000,https://www.adzuna.ca/details/5690108493?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5731782569,Business Data Analyst,Homewood Health,Canada,Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5731782569?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5732611350,Transactional Data Analyst,Agropur,Canada,Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5732611350?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5731755257,Software Data Analyst,Ameresco,"Calgary, Calgary region",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5731755257?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5718161002,Senior Data Analyst,Turo,"Toronto, Ontario",Data Analyst,Not Specified,Adzuna,HR & Recruitment Jobs,contract,,114000 - 143000,https://www.adzuna.ca/details/5718161002?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5728328852,AML Data Analyst,Neo Financial,"Calgary, Calgary region",Machine Learning,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5728328852?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5731693631,Data Analyst - Switchgear,Industrial Electric Manufacturing,"Surrey, Greater Vancouver",Data Analyst,Not Specified,Adzuna,Engineering Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5731693631?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5724910250,Associate Data Analyst,Manulife,"Toronto, Ontario",Data Analyst,Not Specified,Adzuna,Accounting & Finance Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5724910250?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5732177032,People Data Analyst,Proofpoint,"Toronto, Ontario",Data Analyst,Not Specified,Adzuna,HR & Recruitment Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5732177032?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5723508368,"Student, Data Analyst",Sun Life,"Waterloo region, Ontario",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5723508368?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5676550269,Business Data Analyst,Prime Floor Distribution Inc,"Edmonton, Edmonton region",Data Analyst,Not Specified,Adzuna,IT Jobs,permanent,,None - None,https://www.adzuna.ca/details/5676550269?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5730222764,Finance Data Analyst,Aston Carter,"Longueuil, Champlain",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5730222764?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5724909168,Procurement Data Analyst Student,PCL Construction,"Edmonton, Edmonton region",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5724909168?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5672771212,Data Analyst Capital Markets,Burgeon IT Services,"Toronto, Ontario",Data Analyst,Hybrid,Adzuna,Accounting & Finance Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5672771212?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5712032280,Remote Junior Data Analyst,Zonda Home,"Greater Vancouver, British Columbia",Data Analyst,Remote,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5712032280?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5697635079,Senior Business Data Analyst,Alberta Motor Association,Canada,Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5697635079?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5729548590,"Data Analyst, Product Analytics",Thomson Reuters,"Toronto, Ontario",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5729548590?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5731736225,Senior Business Data Analyst,Homewood Health,Canada,Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5731736225?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5731802686,"Data Analyst, Trust & Safety",Jobgether,Canada,Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5731802686?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5732298398,Data analyst - informatics and systems,Canpro Consulting Inc.,"Surrey, Greater Vancouver",Data Analyst,Not Specified,Adzuna,Admin Jobs,permanent,,93600 - None,https://www.adzuna.ca/details/5732298398?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5728866718,Statistician/Data Analyst - Data Insights and Decision Support,General Motors,"Oshawa, Durham region",Data Analyst,Hybrid,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5728866718?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5733900314,Data Analyst - DA 26-05709,NavitasPartners,"Edmonton, Edmonton region",Data Analyst,Hybrid,Adzuna,IT Jobs,contract,,None - None,https://www.adzuna.ca/details/5733900314?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5733898632,Data Analyst - DA 26-05709,NavitasPartners,"Sherwood Park, Edmonton region",Data Analyst,Hybrid,Adzuna,IT Jobs,contract,,None - None,https://www.adzuna.ca/details/5733898632?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5733893795,Data Analyst - DA 26-05709,NavitasPartners,"Calgary, Calgary region",Data Analyst,Hybrid,Adzuna,IT Jobs,contract,,None - None,https://www.adzuna.ca/details/5733893795?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5733893210,Data Analyst - DA 26-05709,NavitasPartners,"Spruce Grove, Edmonton region",Data Analyst,Hybrid,Adzuna,IT Jobs,contract,,None - None,https://www.adzuna.ca/details/5733893210?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5720146986,Lead Data Analyst - Insurance domain,Cognizant,"Toronto, Ontario",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5720146986?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5729616897,"Senior Data Analyst, Fraud and Identity",Instacart,Canada,Data Analyst,Not Specified,Adzuna,IT Jobs,permanent,,133000 - 140500,https://www.adzuna.ca/details/5729616897?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5732603855,"Senior Data Analyst, Fraud and Identity",Jobgether,Canada,Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,133000 - 140500,https://www.adzuna.ca/details/5732603855?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5729706240,Data Analyst (6 Month Contract),Borden Ladner Gervais,"Montréal, Québec",Data Analyst,Not Specified,Adzuna,IT Jobs,contract,,90000 - 110000,https://www.adzuna.ca/details/5729706240?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5600389355,Senior Operations Data Analyst (Hybrid),Kardium,"Burnaby, Greater Vancouver",Data Analyst,Hybrid,Adzuna,IT Jobs,contract,,None - None,https://www.adzuna.ca/details/5600389355?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5722611145,Metrics Data Analyst-Washington DC,Serco,"Brockville, Leeds and Grenville",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5722611145?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5722611148,Metrics Data Analyst-Washington DC,Serco,"Brampton, Peel region",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5722611148?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5722611141,Metrics Data Analyst-Washington DC,Serco,"Burlington, Halton",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5722611141?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5722611136,Metrics Data Analyst-Washington DC,Serco,"Chatham-Kent, Ontario",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5722611136?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5722611132,Metrics Data Analyst-Washington DC,Serco,"Brantford, Brant region",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5722611132?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5722611126,Metrics Data Analyst-Washington DC,Serco,"Aurora, York region",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5722611126?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5722611140,Metrics Data Analyst-Washington DC,Serco,"Barrie, Simcoe region",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5722611140?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
adzuna_5722606937,Metrics Data Analyst-Washington DC,Serco,"North Vancouver, Greater Vancouver",Data Analyst,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5722606937?utm_medium=api&utm_source=08a528aa,2026-05-19T13:58:01.020418
